Date,AQS_SITE_ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/2/2012,490490002,3,6.2,ug/m3 LC,26,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/3/2012,490490002,3,6.2,ug/m3 LC,26,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/4/2012,490490002,3,5.9,ug/m3 LC,25,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/5/2012,490490002,3,5.2,ug/m3 LC,22,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/6/2012,490490002,3,5.1,ug/m3 LC,21,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/7/2012,490490002,3,5.1,ug/m3 LC,21,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/8/2012,490490002,3,4.4,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/9/2012,490490002,3,5.4,ug/m3 LC,23,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/10/2012,490490002,3,6.4,ug/m3 LC,27,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/11/2012,490490002,3,5.7,ug/m3 LC,24,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/12/2012,490490002,3,4.9,ug/m3 LC,20,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/13/2012,490490002,3,5.8,ug/m3 LC,24,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/14/2012,490490002,3,6.5,ug/m3 LC,27,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/15/2012,490490002,3,6.3,ug/m3 LC,26,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/16/2012,490490002,3,9.5,ug/m3 LC,40,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/17/2012,490490002,3,8.2,ug/m3 LC,34,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/18/2012,490490002,3,6.5,ug/m3 LC,27,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/19/2012,490490002,3,6.7,ug/m3 LC,28,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/20/2012,490490002,3,5.2,ug/m3 LC,22,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/21/2012,490490002,3,5.9,ug/m3 LC,25,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/22/2012,490490002,3,6.6,ug/m3 LC,28,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/23/2012,490490002,3,4.2,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/24/2012,490490002,3,3.4,ug/m3 LC,14,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/25/2012,490490002,3,14.2,ug/m3 LC,55,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/26/2012,490490002,3,8.5,ug/m3 LC,35,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/27/2012,490490002,3,1.3,ug/m3 LC,5,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/28/2012,490490002,3,3.8,ug/m3 LC,16,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/29/2012,490490002,3,4.4,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/30/2012,490490002,3,5.9,ug/m3 LC,25,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
5/31/2012,490490002,3,4.4,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/1/2012,490490002,3,2.9,ug/m3 LC,12,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/2/2012,490490002,3,4.3,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/3/2012,490490002,3,4.4,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/4/2012,490490002,3,8.1,ug/m3 LC,34,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/5/2012,490490002,3,7.5,ug/m3 LC,31,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/6/2012,490490002,3,3.1,ug/m3 LC,13,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/7/2012,490490002,3,3.5,ug/m3 LC,15,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/8/2012,490490002,3,5,ug/m3 LC,21,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/9/2012,490490002,3,6,ug/m3 LC,25,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/10/2012,490490002,3,1.4,ug/m3 LC,6,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/11/2012,490490002,3,2.3,ug/m3 LC,10,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/12/2012,490490002,3,4.6,ug/m3 LC,19,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/13/2012,490490002,3,5.4,ug/m3 LC,23,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/14/2012,490490002,3,5.7,ug/m3 LC,24,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/15/2012,490490002,3,6.5,ug/m3 LC,27,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/16/2012,490490002,3,4.8,ug/m3 LC,20,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/17/2012,490490002,3,4.4,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/18/2012,490490002,3,5.8,ug/m3 LC,24,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/19/2012,490490002,3,4.4,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/20/2012,490490002,3,3.3,ug/m3 LC,14,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/21/2012,490490002,3,5.2,ug/m3 LC,22,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/22/2012,490490002,3,11.7,ug/m3 LC,49,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/23/2012,490490002,3,10.1,ug/m3 LC,42,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/24/2012,490490002,3,10.7,ug/m3 LC,45,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/25/2012,490490002,3,11.5,ug/m3 LC,48,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/26/2012,490490002,3,6.4,ug/m3 LC,27,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/27/2012,490490002,3,9.5,ug/m3 LC,40,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/28/2012,490490002,3,21.4,ug/m3 LC,71,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/29/2012,490490002,3,17,ug/m3 LC,61,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
6/30/2012,490490002,3,18.2,ug/m3 LC,64,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/1/2012,490490002,3,18.1,ug/m3 LC,64,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/2/2012,490490002,3,18.5,ug/m3 LC,64,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/3/2012,490490002,3,9.8,ug/m3 LC,41,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/4/2012,490490002,3,19.4,ug/m3 LC,66,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/5/2012,490490002,3,10.3,ug/m3 LC,43,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/6/2012,490490002,3,9.5,ug/m3 LC,40,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/7/2012,490490002,3,7.7,ug/m3 LC,32,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/8/2012,490490002,3,5.3,ug/m3 LC,22,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/9/2012,490490002,3,5.3,ug/m3 LC,22,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/10/2012,490490002,3,6.3,ug/m3 LC,26,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/11/2012,490490002,3,4.6,ug/m3 LC,19,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/12/2012,490490002,3,6.8,ug/m3 LC,28,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/13/2012,490490002,3,16.9,ug/m3 LC,61,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/14/2012,490490002,3,4.2,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/15/2012,490490002,3,4.7,ug/m3 LC,20,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/16/2012,490490002,3,4.3,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/17/2012,490490002,3,3.5,ug/m3 LC,15,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/18/2012,490490002,3,4.6,ug/m3 LC,19,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/19/2012,490490002,3,5.3,ug/m3 LC,22,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/20/2012,490490002,3,4.4,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/21/2012,490490002,3,4.4,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/22/2012,490490002,3,5,ug/m3 LC,21,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/23/2012,490490002,3,5,ug/m3 LC,21,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/24/2012,490490002,3,5.2,ug/m3 LC,22,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/25/2012,490490002,3,5.2,ug/m3 LC,22,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/26/2012,490490002,3,4.5,ug/m3 LC,19,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/27/2012,490490002,3,4.4,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/28/2012,490490002,3,3.3,ug/m3 LC,14,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/29/2012,490490002,3,2.9,ug/m3 LC,12,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/30/2012,490490002,3,5,ug/m3 LC,21,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
7/31/2012,490490002,3,3.2,ug/m3 LC,13,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/1/2012,490490002,3,2.9,ug/m3 LC,12,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/2/2012,490490002,3,4.4,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/3/2012,490490002,3,7.1,ug/m3 LC,30,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/4/2012,490490002,3,7.2,ug/m3 LC,30,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/5/2012,490490002,3,4.5,ug/m3 LC,19,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/6/2012,490490002,3,6.1,ug/m3 LC,25,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/7/2012,490490002,3,8.2,ug/m3 LC,34,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/8/2012,490490002,3,10.8,ug/m3 LC,45,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/9/2012,490490002,3,22.3,ug/m3 LC,72,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/10/2012,490490002,3,7.4,ug/m3 LC,31,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/11/2012,490490002,3,4.3,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/12/2012,490490002,3,12.5,ug/m3 LC,52,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/13/2012,490490002,3,6.1,ug/m3 LC,25,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/14/2012,490490002,3,9.7,ug/m3 LC,40,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/15/2012,490490002,3,18.3,ug/m3 LC,64,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/16/2012,490490002,3,20.6,ug/m3 LC,69,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/17/2012,490490002,3,17.9,ug/m3 LC,63,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/18/2012,490490002,3,17.7,ug/m3 LC,63,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/19/2012,490490002,3,20.3,ug/m3 LC,68,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/20/2012,490490002,3,15.7,ug/m3 LC,59,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/21/2012,490490002,3,13.1,ug/m3 LC,53,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/22/2012,490490002,3,3.5,ug/m3 LC,15,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/23/2012,490490002,3,5.2,ug/m3 LC,22,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/24/2012,490490002,3,10.7,ug/m3 LC,45,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/25/2012,490490002,3,12.1,ug/m3 LC,51,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/26/2012,490490002,3,6.3,ug/m3 LC,26,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/27/2012,490490002,3,4.6,ug/m3 LC,19,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/28/2012,490490002,3,5.4,ug/m3 LC,23,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/29/2012,490490002,3,4.8,ug/m3 LC,20,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/30/2012,490490002,3,6.2,ug/m3 LC,26,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
8/31/2012,490490002,3,6.5,ug/m3 LC,27,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/1/2012,490490002,3,4.2,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/2/2012,490490002,3,5.1,ug/m3 LC,21,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/3/2012,490490002,3,4.1,ug/m3 LC,17,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/4/2012,490490002,3,4.5,ug/m3 LC,19,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/5/2012,490490002,3,5.3,ug/m3 LC,22,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/6/2012,490490002,3,5.5,ug/m3 LC,23,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/7/2012,490490002,3,5.7,ug/m3 LC,24,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/8/2012,490490002,3,8.4,ug/m3 LC,35,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/9/2012,490490002,3,6.6,ug/m3 LC,28,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/10/2012,490490002,3,5.4,ug/m3 LC,23,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/11/2012,490490002,3,4.3,ug/m3 LC,18,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/12/2012,490490002,3,5.5,ug/m3 LC,23,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/13/2012,490490002,3,9.7,ug/m3 LC,40,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/14/2012,490490002,3,11.7,ug/m3 LC,49,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/15/2012,490490002,3,7.6,ug/m3 LC,32,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/16/2012,490490002,3,6.3,ug/m3 LC,26,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/17/2012,490490002,3,20.5,ug/m3 LC,69,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/18/2012,490490002,3,32.4,ug/m3 LC,94,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/19/2012,490490002,3,21.2,ug/m3 LC,70,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/20/2012,490490002,3,14.2,ug/m3 LC,55,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/21/2012,490490002,3,18,ug/m3 LC,63,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
9/22/2012,490490002,3,15.8,ug/m3 LC,59,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,39340,"Provo-Orem, UT",49,Utah,49,Utah,40.253611,-111.663056
